,calldate,callcount
2386,2016-05-11 16:00:00,6
2387,2016-05-11 17:00:00,13
2388,2016-05-11 18:00:00,22
2389,2016-05-11 19:00:00,7
2390,2016-05-11 20:00:00,6
2391,2016-05-11 21:00:00,15
2392,2016-05-11 22:00:00,12
2393,2016-05-11 23:00:00,45
2394,2016-05-12 00:00:00,33
2395,2016-05-12 01:00:00,15
2396,2016-05-12 02:00:00,23
2397,2016-05-12 03:00:00,15
2398,2016-05-12 04:00:00,14
2399,2016-05-12 05:00:00,10
2400,2016-05-12 06:00:00,25
2401,2016-05-12 07:00:00,20
2402,2016-05-12 08:00:00,46
2403,2016-05-12 09:00:00,96
2404,2016-05-12 10:00:00,87
2405,2016-05-12 11:00:00,82
2406,2016-05-12 12:00:00,104
2407,2016-05-12 13:00:00,78
2408,2016-05-12 14:00:00,34
2409,2016-05-12 15:00:00,42
2410,2016-05-12 16:00:00,49
2411,2016-05-12 17:00:00,42
2412,2016-05-12 18:00:00,30
2413,2016-05-12 19:00:00,26
2414,2016-05-12 20:00:00,22
2415,2016-05-12 21:00:00,12
2416,2016-05-12 22:00:00,9
2417,2016-05-12 23:00:00,27
2418,2016-05-13 00:00:00,22
2419,2016-05-13 01:00:00,3
2420,2016-05-13 02:00:00,5
2421,2016-05-13 03:00:00,5
2422,2016-05-13 04:00:00,1
2423,2016-05-13 05:00:00,1
2424,2016-05-13 06:00:00,19
2425,2016-05-13 07:00:00,21
2426,2016-05-13 08:00:00,34
2427,2016-05-13 09:00:00,53
2428,2016-05-13 10:00:00,56
2429,2016-05-13 11:00:00,43
2430,2016-05-13 12:00:00,73
2431,2016-05-13 13:00:00,52
2432,2016-05-13 14:00:00,31
2433,2016-05-13 15:00:00,65
2434,2016-05-13 16:00:00,71
2435,2016-05-13 17:00:00,37
2436,2016-05-13 18:00:00,53
2437,2016-05-13 19:00:00,55
2438,2016-05-13 20:00:00,24
2439,2016-05-13 21:00:00,17
2440,2016-05-13 22:00:00,16
2441,2016-05-13 23:00:00,30
2442,2016-05-14 00:00:00,46
2443,2016-05-14 01:00:00,14
2444,2016-05-14 02:00:00,7
2445,2016-05-14 03:00:00,13
2446,2016-05-14 04:00:00,6
2447,2016-05-14 05:00:00,4
2448,2016-05-14 06:00:00,19
2449,2016-05-14 07:00:00,16
2450,2016-05-14 08:00:00,39
2451,2016-05-14 09:00:00,44
2452,2016-05-14 10:00:00,31
2453,2016-05-14 11:00:00,46
2454,2016-05-14 12:00:00,43
2455,2016-05-14 13:00:00,22
2456,2016-05-14 14:00:00,14
2457,2016-05-14 15:00:00,39
2458,2016-05-14 16:00:00,31
2459,2016-05-14 17:00:00,32
2460,2016-05-14 18:00:00,40
2461,2016-05-14 19:00:00,38
2462,2016-05-14 20:00:00,40
2463,2016-05-14 21:00:00,17
2464,2016-05-14 22:00:00,27
2465,2016-05-14 23:00:00,57
2466,2016-05-15 00:00:00,11
2467,2016-05-15 01:00:00,10
2468,2016-05-15 02:00:00,7
2469,2016-05-15 03:00:00,4
2470,2016-05-15 04:00:00,1
2471,2016-05-15 05:00:00,6
2472,2016-05-15 06:00:00,25
2473,2016-05-15 07:00:00,28
2474,2016-05-15 08:00:00,45
2475,2016-05-15 09:00:00,34
2476,2016-05-15 10:00:00,42
2477,2016-05-15 11:00:00,41
2478,2016-05-15 12:00:00,48
2479,2016-05-15 13:00:00,55
2480,2016-05-15 14:00:00,27
2481,2016-05-15 15:00:00,38
2482,2016-05-15 16:00:00,9
2483,2016-05-15 17:00:00,13
2484,2016-05-15 18:00:00,11
2485,2016-05-15 19:00:00,11
2486,2016-05-15 20:00:00,15
2487,2016-05-15 21:00:00,23
2488,2016-05-15 22:00:00,13
2489,2016-05-15 23:00:00,17
2490,2016-05-16 00:00:00,23
2491,2016-05-16 01:00:00,5
2492,2016-05-16 06:00:00,3
2493,2016-05-16 07:00:00,1
2494,2016-05-16 08:00:00,29
2495,2016-05-16 09:00:00,51
2496,2016-05-16 10:00:00,38
2497,2016-05-16 11:00:00,46
2498,2016-05-16 12:00:00,58
2499,2016-05-16 13:00:00,44
2500,2016-05-16 14:00:00,18
2501,2016-05-16 15:00:00,31
2502,2016-05-16 16:00:00,28
2503,2016-05-16 17:00:00,26
2504,2016-05-16 18:00:00,35
2505,2016-05-16 19:00:00,45
2506,2016-05-16 20:00:00,35
2507,2016-05-16 21:00:00,31
2508,2016-05-16 22:00:00,14
2509,2016-05-16 23:00:00,39
2510,2016-05-17 00:00:00,62
2511,2016-05-17 02:00:00,34
2512,2016-05-17 03:00:00,8
2513,2016-05-17 04:00:00,7
2514,2016-05-17 05:00:00,5
2515,2016-05-17 06:00:00,18
2516,2016-05-17 07:00:00,15
2517,2016-05-17 08:00:00,38
2518,2016-05-17 09:00:00,40
2519,2016-05-17 10:00:00,25
2520,2016-05-17 11:00:00,44
2521,2016-05-17 12:00:00,61
2522,2016-05-17 13:00:00,50
2523,2016-05-17 14:00:00,19
2524,2016-05-17 15:00:00,37
2525,2016-05-17 16:00:00,34
2526,2016-05-17 17:00:00,24
2527,2016-05-17 18:00:00,35
2528,2016-05-17 19:00:00,40
2529,2016-05-17 20:00:00,33
2530,2016-05-17 21:00:00,32
2531,2016-05-17 22:00:00,13
2532,2016-05-17 23:00:00,34
2533,2016-05-18 00:00:00,54
2534,2016-05-18 01:00:00,4
2535,2016-05-18 02:00:00,8
2536,2016-05-18 03:00:00,2
2537,2016-05-18 05:00:00,1
2538,2016-05-18 06:00:00,38
2539,2016-05-18 07:00:00,11
2540,2016-05-18 08:00:00,38
2541,2016-05-18 09:00:00,52
2542,2016-05-18 10:00:00,16
2543,2016-05-18 11:00:00,52
2544,2016-05-18 12:00:00,52
2545,2016-05-18 13:00:00,26
2546,2016-05-18 14:00:00,23
2547,2016-05-18 15:00:00,50
2548,2016-05-18 16:00:00,39
2549,2016-05-18 17:00:00,36
2550,2016-05-18 18:00:00,27
2551,2016-05-18 19:00:00,40
2552,2016-05-18 20:00:00,38
2553,2016-05-18 21:00:00,34
2554,2016-05-18 22:00:00,29
2555,2016-05-18 23:00:00,61
2556,2016-05-19 01:00:00,15
2557,2016-05-19 02:00:00,12
2558,2016-05-19 03:00:00,7
2559,2016-05-19 04:00:00,1
2560,2016-05-19 05:00:00,4
2561,2016-05-19 06:00:00,40
2562,2016-05-19 07:00:00,13
2563,2016-05-19 08:00:00,30
2564,2016-05-19 09:00:00,69
2565,2016-05-19 10:00:00,35
2566,2016-05-19 11:00:00,57
2567,2016-05-19 12:00:00,53
2568,2016-05-19 13:00:00,26
2569,2016-05-19 14:00:00,20
2570,2016-05-19 15:00:00,46
2571,2016-05-19 16:00:00,31
2572,2016-05-19 17:00:00,31
2573,2016-05-19 18:00:00,33
2574,2016-05-19 19:00:00,11
2575,2016-05-20 00:00:00,56
2576,2016-05-20 15:00:00,29
2577,2016-05-20 16:00:00,30
2578,2016-05-20 17:00:00,24
2579,2016-05-20 18:00:00,21
2580,2016-05-20 19:00:00,28
2581,2016-05-20 20:00:00,30
2582,2016-05-20 21:00:00,43
2583,2016-05-20 22:00:00,23
2584,2016-05-20 23:00:00,36
2585,2016-05-21 00:00:00,53
2586,2016-05-21 01:00:00,4
2587,2016-05-21 02:00:00,6
2588,2016-05-21 05:00:00,1
2589,2016-05-21 06:00:00,3
2590,2016-05-21 07:00:00,38
2591,2016-05-21 08:00:00,40
2592,2016-05-21 09:00:00,47
2593,2016-05-21 10:00:00,19
2594,2016-05-21 11:00:00,20
2595,2016-05-21 12:00:00,44
2596,2016-05-21 13:00:00,35
2597,2016-05-21 14:00:00,16
2598,2016-05-21 15:00:00,32
2599,2016-05-21 16:00:00,12
2600,2016-05-21 17:00:00,23
2601,2016-05-21 18:00:00,29
2602,2016-05-21 19:00:00,34
2603,2016-05-21 20:00:00,28
2604,2016-05-21 21:00:00,22
2605,2016-05-21 22:00:00,34
2606,2016-05-21 23:00:00,47
2607,2016-05-22 00:00:00,32
2608,2016-05-22 01:00:00,8
2609,2016-05-22 02:00:00,5
2610,2016-05-22 03:00:00,1
2611,2016-05-22 04:00:00,12
2612,2016-05-22 05:00:00,3
2613,2016-05-22 06:00:00,26
2614,2016-05-22 07:00:00,19
2615,2016-05-22 08:00:00,14
2616,2016-05-22 09:00:00,14
2617,2016-05-22 10:00:00,26
2618,2016-05-22 11:00:00,45
2619,2016-05-22 12:00:00,38
2620,2016-05-22 13:00:00,18
2621,2016-05-22 14:00:00,16
2622,2016-05-22 15:00:00,19
2623,2016-05-22 16:00:00,32
2624,2016-05-22 17:00:00,37
2625,2016-05-22 18:00:00,22
2626,2016-05-22 19:00:00,23
2627,2016-05-22 20:00:00,11
2628,2016-05-22 21:00:00,8
2629,2016-05-22 22:00:00,24
2630,2016-05-22 23:00:00,38
2631,2016-05-23 00:00:00,35
2632,2016-05-23 01:00:00,9
2633,2016-05-23 02:00:00,2
2634,2016-05-23 03:00:00,2
2635,2016-05-23 04:00:00,4
2636,2016-05-23 06:00:00,1
2637,2016-05-23 07:00:00,15
2638,2016-05-23 08:00:00,44
2639,2016-05-23 09:00:00,97
2640,2016-05-23 10:00:00,34
2641,2016-05-23 11:00:00,77
2642,2016-05-23 12:00:00,79
2643,2016-05-23 13:00:00,50
2644,2016-05-23 14:00:00,21
2645,2016-05-23 15:00:00,54
2646,2016-05-23 16:00:00,89
2647,2016-05-23 17:00:00,74
2648,2016-05-23 18:00:00,58
2649,2016-05-23 19:00:00,17
2650,2016-05-23 20:00:00,8
2651,2016-05-23 21:00:00,40
2652,2016-05-23 22:00:00,23
2653,2016-05-23 23:00:00,50
2654,2016-05-24 00:00:00,47
2655,2016-05-24 01:00:00,4
2656,2016-05-24 06:00:00,63
2657,2016-05-24 07:00:00,13
2658,2016-05-24 08:00:00,22
2659,2016-05-24 09:00:00,54
2660,2016-05-24 10:00:00,57
2661,2016-05-24 11:00:00,31
2662,2016-05-24 12:00:00,57
2663,2016-05-24 13:00:00,21
2664,2016-05-24 14:00:00,46
2665,2016-05-24 15:00:00,40
2666,2016-05-24 16:00:00,53
2667,2016-05-24 17:00:00,50
2668,2016-05-24 18:00:00,51
2669,2016-05-24 19:00:00,32
2670,2016-05-24 20:00:00,38
2671,2016-05-24 21:00:00,2
2672,2016-05-24 22:00:00,15
2673,2016-05-24 23:00:00,63
2674,2016-05-25 00:00:00,51
2675,2016-05-25 01:00:00,4
2676,2016-05-25 02:00:00,26
2677,2016-05-25 03:00:00,4
2678,2016-05-25 04:00:00,1
2679,2016-05-25 05:00:00,5
2680,2016-05-25 06:00:00,29
2681,2016-05-25 07:00:00,28
2682,2016-05-25 08:00:00,40
2683,2016-05-25 09:00:00,59
2684,2016-05-25 10:00:00,58
2685,2016-05-25 11:00:00,30
2686,2016-05-25 12:00:00,19
2687,2016-05-25 13:00:00,21
2688,2016-05-25 14:00:00,11
2689,2016-05-25 15:00:00,19
2690,2016-05-25 16:00:00,25
2691,2016-05-25 17:00:00,31
2692,2016-05-25 18:00:00,54
2693,2016-05-25 19:00:00,32
2694,2016-05-25 20:00:00,31
2695,2016-05-25 21:00:00,35
2696,2016-05-25 22:00:00,33
2697,2016-05-25 23:00:00,61
2698,2016-05-26 00:00:00,35
2699,2016-05-26 01:00:00,11
2700,2016-05-26 02:00:00,4
2701,2016-05-26 05:00:00,3
2702,2016-05-26 06:00:00,64
2703,2016-05-26 07:00:00,29
2704,2016-05-26 08:00:00,47
2705,2016-05-26 09:00:00,78
2706,2016-05-26 10:00:00,55
2707,2016-05-26 11:00:00,54
2708,2016-05-26 12:00:00,50
2709,2016-05-26 13:00:00,42
2710,2016-05-26 14:00:00,26
2711,2016-05-26 15:00:00,38
2712,2016-05-26 16:00:00,64
2713,2016-05-26 18:00:00,2
2714,2016-05-26 22:00:00,11
2715,2016-05-26 23:00:00,20
2716,2016-05-27 00:00:00,42
2717,2016-05-27 01:00:00,8
2718,2016-05-27 02:00:00,2
2719,2016-05-27 03:00:00,7
2720,2016-05-27 04:00:00,6
2721,2016-05-27 05:00:00,5
2722,2016-05-27 06:00:00,30
2723,2016-05-27 07:00:00,19
2724,2016-05-27 08:00:00,42
2725,2016-05-27 09:00:00,100
2726,2016-05-27 10:00:00,67
2727,2016-05-27 11:00:00,49
2728,2016-05-27 12:00:00,33
2729,2016-05-27 14:00:00,3
2730,2016-05-27 15:00:00,36
2731,2016-05-27 16:00:00,44
2732,2016-05-27 17:00:00,36
2733,2016-05-27 18:00:00,51
2734,2016-05-27 19:00:00,11
2735,2016-05-27 20:00:00,30
2736,2016-05-27 21:00:00,31
2737,2016-05-27 22:00:00,26
2738,2016-05-27 23:00:00,38
2739,2016-05-28 00:00:00,33
2740,2016-05-28 01:00:00,6
2741,2016-05-28 02:00:00,12
2742,2016-05-28 03:00:00,4
2743,2016-05-28 04:00:00,4
2744,2016-05-28 05:00:00,3
2745,2016-05-28 06:00:00,45
2746,2016-05-28 07:00:00,30
2747,2016-05-28 08:00:00,45
2748,2016-05-28 09:00:00,58
2749,2016-05-28 10:00:00,37
2750,2016-05-28 11:00:00,58
2751,2016-05-28 12:00:00,39
2752,2016-05-28 13:00:00,54
2753,2016-05-28 14:00:00,18
2754,2016-05-28 15:00:00,22
2755,2016-05-28 16:00:00,30
2756,2016-05-28 17:00:00,43
2757,2016-05-28 18:00:00,42
2758,2016-05-28 19:00:00,47
2759,2016-05-28 20:00:00,24
2760,2016-05-28 21:00:00,39
2761,2016-05-28 22:00:00,37
2762,2016-05-28 23:00:00,48
2763,2016-05-29 00:00:00,31
2764,2016-05-29 04:00:00,5
2765,2016-05-29 05:00:00,4
2766,2016-05-29 06:00:00,16
2767,2016-05-29 07:00:00,15
2768,2016-05-29 08:00:00,35
2769,2016-05-29 09:00:00,64
2770,2016-05-29 10:00:00,35
2771,2016-05-29 11:00:00,42
2772,2016-05-29 12:00:00,55
2773,2016-05-29 13:00:00,60
2774,2016-05-29 14:00:00,19
2775,2016-05-29 15:00:00,36
2776,2016-05-29 16:00:00,46
2777,2016-05-29 17:00:00,59
2778,2016-05-29 18:00:00,64
2779,2016-05-29 19:00:00,57
2780,2016-05-29 20:00:00,35
2781,2016-05-29 21:00:00,26
2782,2016-05-29 22:00:00,31
2783,2016-05-29 23:00:00,28
2784,2016-05-30 00:00:00,28
2785,2016-05-30 01:00:00,9
2786,2016-05-30 02:00:00,5
2787,2016-05-30 03:00:00,6
2788,2016-05-30 04:00:00,7
2789,2016-05-30 05:00:00,3
2790,2016-05-30 06:00:00,30
2791,2016-05-30 07:00:00,25
2792,2016-05-30 08:00:00,52
2793,2016-05-30 09:00:00,57
2794,2016-05-30 10:00:00,23
2795,2016-05-30 11:00:00,53
2796,2016-05-30 12:00:00,41
2797,2016-05-30 13:00:00,36
2798,2016-05-30 14:00:00,46
2799,2016-05-30 15:00:00,34
2800,2016-05-30 16:00:00,15
2801,2016-05-30 17:00:00,59
2802,2016-05-30 18:00:00,27
2803,2016-05-30 19:00:00,26
2804,2016-05-30 20:00:00,14
2805,2016-05-30 21:00:00,42
2806,2016-05-30 22:00:00,44
2807,2016-05-30 23:00:00,60
2808,2016-05-31 00:00:00,34
2809,2016-05-31 01:00:00,5
2810,2016-05-31 02:00:00,6
2811,2016-05-31 03:00:00,19
2812,2016-05-31 04:00:00,5
2813,2016-05-31 05:00:00,1
2814,2016-05-31 06:00:00,19
2815,2016-05-31 07:00:00,19
2816,2016-05-31 08:00:00,33
2817,2016-05-31 09:00:00,39
2818,2016-05-31 10:00:00,44
2819,2016-05-31 11:00:00,48
2820,2016-05-31 12:00:00,54
2821,2016-05-31 13:00:00,29
2822,2016-05-31 14:00:00,31
2823,2016-05-31 15:00:00,47
2824,2016-05-31 16:00:00,23
2825,2016-05-31 17:00:00,66
2826,2016-05-31 18:00:00,60
2827,2016-05-31 19:00:00,35
2828,2016-05-31 20:00:00,17
2829,2016-05-31 21:00:00,9
2830,2016-05-31 22:00:00,19
2831,2016-05-31 23:00:00,34
2832,2016-06-01 00:00:00,39
2833,2016-06-01 01:00:00,15
2834,2016-06-01 02:00:00,7
2835,2016-06-01 03:00:00,14
2836,2016-06-01 04:00:00,3
2837,2016-06-01 05:00:00,3
2838,2016-06-01 06:00:00,23
2839,2016-06-01 07:00:00,15
2840,2016-06-01 08:00:00,38
2841,2016-06-01 09:00:00,54
2842,2016-06-01 10:00:00,41
2843,2016-06-01 11:00:00,67
2844,2016-06-01 12:00:00,20
2845,2016-06-01 13:00:00,63
2846,2016-06-01 14:00:00,20
2847,2016-06-01 15:00:00,53
2848,2016-06-01 16:00:00,3
2849,2016-06-01 19:00:00,10
2850,2016-06-01 20:00:00,28
2851,2016-06-01 21:00:00,40
2852,2016-06-01 22:00:00,35
2853,2016-06-01 23:00:00,42
2854,2016-06-02 00:00:00,84
2855,2016-06-02 01:00:00,9
2856,2016-06-02 02:00:00,19
2857,2016-06-02 03:00:00,4
2858,2016-06-02 06:00:00,16
2859,2016-06-02 07:00:00,22
2860,2016-06-02 08:00:00,49
2861,2016-06-02 09:00:00,84
2862,2016-06-02 10:00:00,65
2863,2016-06-02 11:00:00,73
2864,2016-06-02 12:00:00,74
2865,2016-06-02 13:00:00,44
2866,2016-06-02 14:00:00,51
2867,2016-06-02 15:00:00,43
2868,2016-06-02 16:00:00,71
2869,2016-06-02 17:00:00,58
2870,2016-06-02 18:00:00,67
2871,2016-06-02 19:00:00,48
2872,2016-06-02 20:00:00,28
2873,2016-06-02 21:00:00,16
2874,2016-06-02 22:00:00,11
2875,2016-06-02 23:00:00,40
2876,2016-06-03 00:00:00,91
2877,2016-06-03 01:00:00,12
2878,2016-06-03 02:00:00,12
2879,2016-06-03 03:00:00,8
2880,2016-06-03 04:00:00,8
2881,2016-06-03 05:00:00,3
2882,2016-06-03 06:00:00,18
2883,2016-06-03 07:00:00,30
2884,2016-06-03 08:00:00,61
2885,2016-06-03 09:00:00,69
2886,2016-06-03 10:00:00,37
2887,2016-06-03 11:00:00,50
2888,2016-06-03 12:00:00,44
2889,2016-06-03 13:00:00,45
2890,2016-06-03 14:00:00,19
2891,2016-06-03 15:00:00,32
2892,2016-06-03 16:00:00,49
2893,2016-06-03 17:00:00,51
2894,2016-06-03 18:00:00,68
2895,2016-06-03 19:00:00,34
2896,2016-06-03 20:00:00,50
2897,2016-06-03 21:00:00,48
2898,2016-06-03 22:00:00,42
2899,2016-06-03 23:00:00,56
2900,2016-06-04 00:00:00,77
2901,2016-06-04 01:00:00,17
2902,2016-06-04 02:00:00,22
2903,2016-06-04 03:00:00,17
2904,2016-06-04 04:00:00,6
2905,2016-06-04 05:00:00,8
2906,2016-06-04 06:00:00,30
2907,2016-06-04 07:00:00,50
2908,2016-06-04 08:00:00,44
2909,2016-06-04 09:00:00,63
2910,2016-06-04 10:00:00,25
2911,2016-06-04 11:00:00,58
2912,2016-06-04 12:00:00,78
2913,2016-06-04 13:00:00,80
2914,2016-06-04 14:00:00,41
2915,2016-06-04 15:00:00,69
2916,2016-06-04 16:00:00,69
2917,2016-06-04 17:00:00,69
2918,2016-06-04 18:00:00,66
2919,2016-06-04 19:00:00,64
2920,2016-06-04 20:00:00,54
2921,2016-06-04 21:00:00,20
2922,2016-06-04 22:00:00,56
2923,2016-06-04 23:00:00,63
2924,2016-06-05 00:00:00,24
2925,2016-06-05 01:00:00,12
2926,2016-06-05 02:00:00,1
2927,2016-06-05 03:00:00,2
2928,2016-06-05 04:00:00,4
2929,2016-06-05 05:00:00,16
2930,2016-06-05 06:00:00,41
2931,2016-06-05 07:00:00,27
2932,2016-06-05 08:00:00,34
2933,2016-06-05 09:00:00,51
2934,2016-06-05 10:00:00,41
2935,2016-06-05 11:00:00,37
2936,2016-06-05 12:00:00,59
2937,2016-06-05 13:00:00,68
2938,2016-06-05 14:00:00,15
2939,2016-06-05 15:00:00,25
2940,2016-06-05 16:00:00,50
2941,2016-06-05 17:00:00,50
2942,2016-06-05 18:00:00,22
2943,2016-06-05 19:00:00,26
2944,2016-06-05 20:00:00,44
2945,2016-06-05 21:00:00,26
2946,2016-06-05 22:00:00,43
2947,2016-06-05 23:00:00,28
2948,2016-06-06 00:00:00,52
2949,2016-06-06 09:00:00,29
2950,2016-06-06 10:00:00,89
2951,2016-06-06 11:00:00,65
2952,2016-06-06 12:00:00,120
2953,2016-06-06 13:00:00,41
2954,2016-06-06 14:00:00,31
2955,2016-06-06 15:00:00,78
2956,2016-06-06 16:00:00,114
2957,2016-06-06 17:00:00,50
2958,2016-06-06 18:00:00,50
2959,2016-06-06 19:00:00,63
2960,2016-06-06 20:00:00,34
2961,2016-06-06 21:00:00,33
2962,2016-06-06 22:00:00,24
2963,2016-06-06 23:00:00,57
2964,2016-06-07 00:00:00,52
2965,2016-06-07 01:00:00,6
2966,2016-06-07 08:00:00,8
2967,2016-06-07 09:00:00,89
2968,2016-06-07 10:00:00,73
2969,2016-06-07 11:00:00,67
2970,2016-06-07 12:00:00,43
2971,2016-06-07 13:00:00,3
2972,2016-06-07 14:00:00,13
2973,2016-06-07 16:00:00,64
2974,2016-06-07 17:00:00,38
2975,2016-06-07 18:00:00,48
2976,2016-06-07 19:00:00,12
2977,2016-06-07 20:00:00,4
2978,2016-06-07 21:00:00,30
2979,2016-06-07 22:00:00,14
2980,2016-06-07 23:00:00,28
2981,2016-06-08 00:00:00,77
2982,2016-06-08 01:00:00,8
2983,2016-06-08 02:00:00,14
2984,2016-06-08 03:00:00,9
2985,2016-06-08 04:00:00,4
2986,2016-06-08 05:00:00,1
2987,2016-06-08 06:00:00,20
2988,2016-06-08 07:00:00,23
2989,2016-06-08 08:00:00,71
2990,2016-06-08 09:00:00,148
2991,2016-06-08 10:00:00,50
2992,2016-06-08 11:00:00,78
2993,2016-06-08 12:00:00,143
2994,2016-06-08 13:00:00,80
2995,2016-06-08 14:00:00,33
2996,2016-06-08 15:00:00,52
2997,2016-06-08 16:00:00,65
2998,2016-06-08 17:00:00,43
2999,2016-06-08 18:00:00,65
3000,2016-06-08 19:00:00,68
3001,2016-06-08 20:00:00,45
3002,2016-06-08 21:00:00,21
3003,2016-06-08 22:00:00,36
3004,2016-06-08 23:00:00,72
3005,2016-06-09 01:00:00,9
3006,2016-06-09 06:00:00,19
3007,2016-06-09 07:00:00,3
3008,2016-06-09 08:00:00,46
3009,2016-06-09 09:00:00,113
3010,2016-06-09 10:00:00,22
3011,2016-06-10 13:00:00,20
3012,2016-06-10 14:00:00,47
3013,2016-06-10 15:00:00,73
3014,2016-06-10 16:00:00,60
3015,2016-06-10 17:00:00,49
3016,2016-06-10 18:00:00,55
3017,2016-06-10 19:00:00,48
3018,2016-06-10 20:00:00,43
3019,2016-06-10 21:00:00,36
3020,2016-06-10 22:00:00,33
3021,2016-06-10 23:00:00,12
3022,2016-06-11 00:00:00,76
3023,2016-06-11 10:00:00,45
3024,2016-06-11 11:00:00,66
3025,2016-06-11 12:00:00,65
3026,2016-06-11 13:00:00,101
3027,2016-06-11 14:00:00,28
3028,2016-06-11 15:00:00,57
3029,2016-06-11 16:00:00,67
3030,2016-06-11 17:00:00,24
3031,2016-06-11 18:00:00,24
3032,2016-06-11 19:00:00,43
3033,2016-06-11 20:00:00,52
3034,2016-06-11 21:00:00,55
3035,2016-06-11 22:00:00,53
3036,2016-06-11 23:00:00,57
3037,2016-06-12 00:00:00,41
3038,2016-06-12 01:00:00,27
3039,2016-06-12 02:00:00,6
3040,2016-06-12 07:00:00,4
3041,2016-06-12 09:00:00,29
3042,2016-06-12 10:00:00,23
3043,2016-06-12 11:00:00,42
3044,2016-06-12 12:00:00,38
3045,2016-06-12 13:00:00,62
3046,2016-06-12 14:00:00,34
3047,2016-06-12 15:00:00,19
3048,2016-06-12 16:00:00,63
3049,2016-06-12 17:00:00,43
3050,2016-06-12 18:00:00,45
3051,2016-06-12 19:00:00,42
3052,2016-06-12 20:00:00,40
3053,2016-06-12 21:00:00,31
3054,2016-06-12 22:00:00,18
3055,2016-06-12 23:00:00,11
3056,2016-06-13 00:00:00,72
3057,2016-06-13 01:00:00,10
3058,2016-06-13 02:00:00,5
3059,2016-06-13 04:00:00,6
3060,2016-06-13 05:00:00,4
3061,2016-06-13 06:00:00,35
3062,2016-06-13 07:00:00,19
3063,2016-06-13 08:00:00,58
3064,2016-06-13 09:00:00,111
3065,2016-06-13 10:00:00,61
3066,2016-06-13 11:00:00,76
3067,2016-06-13 12:00:00,84
3068,2016-06-13 13:00:00,48
3069,2016-06-13 14:00:00,45
3070,2016-06-13 15:00:00,62
3071,2016-06-13 16:00:00,117
3072,2016-06-13 17:00:00,88
3073,2016-06-13 18:00:00,47
3074,2016-06-13 19:00:00,54
3075,2016-06-13 20:00:00,26
3076,2016-06-13 21:00:00,8
3077,2016-06-13 22:00:00,21
3078,2016-06-13 23:00:00,67
3079,2016-06-14 00:00:00,23
3080,2016-06-14 01:00:00,30
3081,2016-06-14 02:00:00,35
3082,2016-06-14 03:00:00,25
3083,2016-06-14 04:00:00,8
3084,2016-06-14 06:00:00,38
3085,2016-06-14 07:00:00,29
3086,2016-06-14 08:00:00,81
3087,2016-06-14 09:00:00,117
3088,2016-06-14 10:00:00,54
3089,2016-06-14 11:00:00,111
3090,2016-06-14 12:00:00,117
3091,2016-06-14 13:00:00,77
3092,2016-06-14 14:00:00,43
3093,2016-06-14 15:00:00,58
3094,2016-06-14 16:00:00,97
3095,2016-06-14 17:00:00,92
3096,2016-06-14 18:00:00,70
3097,2016-06-14 19:00:00,57
3098,2016-06-14 20:00:00,30
3099,2016-06-14 21:00:00,38
3100,2016-06-14 22:00:00,11
3101,2016-06-14 23:00:00,45
3102,2016-06-15 00:00:00,65
3103,2016-06-15 01:00:00,10
3104,2016-06-15 02:00:00,11
3105,2016-06-15 03:00:00,21
3106,2016-06-15 04:00:00,9
3107,2016-06-15 05:00:00,3
3108,2016-06-15 06:00:00,24
3109,2016-06-15 07:00:00,22
3110,2016-06-15 08:00:00,74
3111,2016-06-15 09:00:00,108
3112,2016-06-15 10:00:00,102
3113,2016-06-15 11:00:00,105
3114,2016-06-15 12:00:00,131
3115,2016-06-15 13:00:00,102
3116,2016-06-15 14:00:00,56
3117,2016-06-15 15:00:00,75
3118,2016-06-15 16:00:00,132
3119,2016-06-15 17:00:00,77
3120,2016-06-15 18:00:00,72
3121,2016-06-15 19:00:00,47
3122,2016-06-15 20:00:00,53
3123,2016-06-15 21:00:00,22
3124,2016-06-15 22:00:00,31
3125,2016-06-15 23:00:00,28
3126,2016-06-16 00:00:00,50
3127,2016-06-16 01:00:00,24
3128,2016-06-16 02:00:00,13
3129,2016-06-16 03:00:00,8
3130,2016-06-16 06:00:00,60
3131,2016-06-16 07:00:00,31
3132,2016-06-16 08:00:00,25
3133,2016-06-16 09:00:00,41
3134,2016-06-16 10:00:00,32
3135,2016-06-16 11:00:00,59
3136,2016-06-16 12:00:00,62
3137,2016-06-16 13:00:00,38
3138,2016-06-16 14:00:00,7
3139,2016-06-16 15:00:00,13
3140,2016-06-16 16:00:00,33
3141,2016-06-16 17:00:00,46
3142,2016-06-16 18:00:00,44
3143,2016-06-16 19:00:00,36
3144,2016-06-16 20:00:00,23
3145,2016-06-16 21:00:00,13
3146,2016-06-16 22:00:00,42
3147,2016-06-16 23:00:00,60
3148,2016-06-17 00:00:00,40
3149,2016-06-17 01:00:00,8
3150,2016-06-17 02:00:00,10
3151,2016-06-17 03:00:00,12
3152,2016-06-17 05:00:00,3
3153,2016-06-17 06:00:00,44
3154,2016-06-17 07:00:00,19
3155,2016-06-17 08:00:00,67
3156,2016-06-17 09:00:00,70
3157,2016-06-17 10:00:00,57
3158,2016-06-17 11:00:00,129
3159,2016-06-17 12:00:00,102
3160,2016-06-17 13:00:00,75
3161,2016-06-17 14:00:00,29
3162,2016-06-17 15:00:00,51
